"Provider.Number","Communication.with.Nurses.Achievement.Points","Communication.with.Nurses.Improvement.Points","Communication.with.Nurses.Dimension.Score","Communication.with.Doctors.Achievement.Points","Communication.with.Doctors.Improvement.Points","Communication.with.Doctors.Dimension.Score","Responsiveness.of.Hospital.Staff.Achievement.Points","Responsiveness.of.Hospital.Staff.Improvement.Points","Responsiveness.of.Hospital.Staff.Dimension.Score","Pain.Management.Achievement.Points","Pain.Management.Improvement.Points","Pain.Management.Dimension.Score","Communication.about.Medicines.Achievement.Points","Communication.about.Medicines.Improvement.Points","Communication.about.Medicines.Dimension.Score","Cleanliness.and.Quietness.of.Hospital.Environment.Achievement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Improvement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score","Discharge.Information.Achievement.Points","Discharge.Information.Improvement.Points","Discharge.Information.Dimension.Score","Overall..Rating.of.Hospital.Achievement.Points","Overall.Rating.of.Hospital.Improvement.Points","Overall.Rating.of.Hospital.Dimension.Score","HCAHPS.Base.Score","HCAHPS.Consistency.Score","IMM.2.Performance.Rate","IMM.2.Achievement.Points","IMM.2.Improvement.Points","IMM.2.Measure.Score","Preventive.Condition.Procedure.Score","Hospital.Name","State","Start.Date","End.Date","Excess.Readmission.Ratio.READM.30.AMI.HRRP","Excess.Readmission.Ratio.READM.30.COPD.HRRP","Excess.Readmission.Ratio.READM.30.HF.HRRP","Excess.Readmission.Ratio.READM.30.HIP.KNEE.HRRP","Excess.Readmission.Ratio.READM.30.PN.HRRP","Address","City","ZIP.Code","County.Name","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","Location"
390041,0.1,0.111111111111111,0.1,0.1,0,0.1,0,0,0,0,0.222222222222222,0.2,0,0,0,0,0,0,1,1,1,0,0,0,14,15,0.96296,0.7,0.555555555555556,0.7,7,"UNIONTOWN HOSPITAL","PA","07/01/2011","06/30/2014",1260,1168,1935,1775,1195,"500 WEST BERKELEY STREET","Uniontown","15401","FAYETTE",0.846219,0,0,0,0.871281,0,0,0,0.886659,0.2,0,0.2,0.359198,1,1,1,0,1,1,1,1.504,0,0,0,0.3,1.05,0,0,0,0,1,1,1,"500 WEST BERKELEY STREET
Uniontown, PA 15401
(39.901938, -79.737546)"
390042,0.3,0,0.3,0,0,0,0.1,0,0.1,0.3,0.333333333333333,0.3,0,0,0,0,0,0,0.4,0,0.4,0,0,0,11,18,0.98559,0.9,0,0.9,9,"WASHINGTON HOSPITAL, THE","PA","07/01/2011","06/30/2014",1737,2405,2467,2892,1726,"155 WILSON AVENUE","Washington","15301","WASHINGTON",0.850251,0.2,0,0.2,0.882705,0.1,0.333333333333333,0.3,0.893492,0.5,0.555555555555556,0.5,0.362526,1,1,1,0,1,1,1,0.939,0,0,0,0.3,0.545,0.2,0.222222222222222,0.2,0.581,0.3,0.666666666666667,0.6,"155 WILSON AVENUE
Washington, PA 15301
(40.183235, -80.247501)"
390044,0.1,0,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.111111111111111,0.1,9,15,0.98684,0.9,0.777777777777778,0.9,9,"READING HOSPITAL","PA","07/01/2011","06/30/2014",1573,2069,1683,15,1441,"SIXTH AVENUE AND SPRUCE ST","West Reading","19611","BERKS",0.870233,1,1,1,0.902515,1,1,1,0.913716,1,1,1,0.541793,0.5,0.888888888888889,0.8,0.393,0.2,0.111111111111111,0.2,1.607,0,0,0,0.3,1.497,0,0.111111111111111,0.1,0.209,0.7,0.777777777777778,0.7,"SIXTH AVENUE AND SPRUCE ST
West Reading, PA 19611
"
390046,0,0.222222222222222,0.2,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0.5,0.555555555555556,0.5,0,0,0,11,13,0.93233,0.3,0,0.3,3,"YORK HOSPITAL","PA","07/01/2011","06/30/2014",1715,2008,2010,3024,1417,"1001 SOUTH GEORGE STREET","York","17403","YORK",0.87387,1,1,1,0.869377,0,0,0,0.867679,0,0,0,0.449013,1,1,1,0.371,0.2,0,0.2,1.515,0,0,0,0,0.877,0,0,0,1.311,0,0,0,"1001 SOUTH GEORGE STREET
York, PA 17403
(39.945256, -76.719695)"
390067,0.4,0.444444444444444,0.4,0,0.444444444444444,0.4,0,0,0,0.2,0.333333333333333,0.3,0.2,0.333333333333333,0.3,0,0.333333333333333,0.3,0.7,0.555555555555556,0.7,0.2,0.222222222222222,0.2,26,17,0.95077,0.5,0.888888888888889,0.8,8,"PINNACLE HEALTH HOSPITALS","PA","07/01/2011","06/30/2014",2574,2044,1876,2623,1796,"409 SOUTH SECOND STREET","Harrisburg","17105","DAUPHIN",0.851537,0.3,0,0.3,0.864869,0,0,0,0.882793,0.1,0.555555555555556,0.5,0.551536,0.4,0.888888888888889,0.8,0.218,0.5,0.333333333333333,0.5,1.187,0,0,0,0.2,0.799,0,0,0,0.501,0.4,0.555555555555556,0.5,"409 SOUTH SECOND STREET
Harrisburg, PA 17105
(40.229944, -76.83211)"
390079,0,0,0,0,0,0,0.2,0.111111111111111,0.2,0,0,0,0,0,0,0,0.111111111111111,0.1,0.1,0.333333333333333,0.3,0.2,0.111111111111111,0.2,8,15,0.95994,0.6,0.666666666666667,0.6,6,"ROBERT PACKER HOSPITAL","PA","07/01/2011","06/30/2014",2566,2143,3012,1450,2413,"ONE GUTHRIE SQUARE","Sayre","18840","BRADFORD",0.885918,1,1,1,0.887099,0.3,0,0.3,0.908612,1,1,1,0.527044,0.5,0.555555555555556,0.5,0.536,0,0,0,1.074,0,0,0,0.8,0.195,0.7,0.666666666666667,0.7,0,1,1,1,"ONE GUTHRIE SQUARE
Sayre, PA 18840
"
390100,0.2,0.333333333333333,0.3,0,0.222222222222222,0.2,0,0.222222222222222,0.2,0.3,0.555555555555556,0.5,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0.6,0.555555555555556,0.6,0.4,0.444444444444444,0.4,25,17,0.98903,1,1,1,10,"LANCASTER GENERAL HOSPITAL","PA","07/01/2011","06/30/2014",1552,1568,113,2427,749,"555 NORTH DUKE STREET","Lancaster","17602","LANCASTER",0.865859,1,1,1,0.894736,0.7,0.444444444444444,0.7,0.904714,1,1,1,0.533688,0.5,0.777777777777778,0.7,0.752,0,0,0,1.062,0,0,0,0.1,1.237,0,0.111111111111111,0.1,2.21,0,0,0,"555 NORTH DUKE STREET
Lancaster, PA 17602
(40.047036, -76.30534)"
390107,0.2,0.333333333333333,0.3,0,0.222222222222222,0.2,0.1,0.333333333333333,0.3,0.3,0.444444444444444,0.4,0,0.222222222222222,0.2,0,0.222222222222222,0.2,0.8,0.666666666666667,0.8,0.2,0.222222222222222,0.2,26,17,0.98303,0.9,0.888888888888889,0.9,9,"UPMC PASSAVANT","PA","07/01/2011","06/30/2014",1999,2368,889,2357,2920,"9100 BABCOCK BOULEVARD","Pittsburgh","15237","ALLEGHENY",0.856573,0.6,0.777777777777778,0.7,0.879595,0,0,0,0.890264,0.4,0.555555555555556,0.5,0.5081,0.6,1,0.9,0.352,0.3,0.222222222222222,0.3,1.05,0,0,0,0.2,0.843,0,0,0,0,1,1,1,"9100 BABCOCK BOULEVARD
Pittsburgh, PA 15237
(40.567453, -80.016508)"
390127,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.222222222222222,0.2,0.1,0,0.1,0.4,0,0.4,0,0,0,7,15,0.98571,0.9,1,0.9,9,"PHOENIXVILLE HOSPITAL","PA","07/01/2011","06/30/2014",1569,1529,2723,2685,1886,"140 NUTT ROAD","Phoenixville","19460","CHESTER",0.865489,1,1,1,0.894281,0.7,0,0.7,0.887575,0.3,0.333333333333333,0.3,0.472177,0.8,0.666666666666667,0.8,0.414,0.1,0,0.1,1.803,0,0,0,0.1,0.944,0,0,0,0.907,0,0.444444444444444,0.4,"140 NUTT ROAD
Phoenixville, PA 19460
(40.124692, -75.515616)"
390133,0.3,0,0.3,0,0.111111111111111,0.1,0.2,0.111111111111111,0.2,0.3,0.333333333333333,0.3,0.1,0.222222222222222,0.2,0.1,0.555555555555556,0.5,0.3,0.222222222222222,0.3,0.4,0.111111111111111,0.4,23,17,0.96184,0.7,0.666666666666667,0.7,7,"LEHIGH VALLEY HOSPITAL","PA","07/01/2011","06/30/2014",2337,1299,2552,2056,1590,"1200 SOUTH CEDAR CREST BOULVARD","Allentown","18105","LEHIGH",0.884276,1,1,1,0.884668,0.2,0,0.2,0.909068,1,1,1,0.646206,0,0,0,0.526,0,0.222222222222222,0.2,2.302,0,0,0,0.4,0.634,0.1,0.333333333333333,0.3,0.459,0.4,0.555555555555556,0.5,"1200 SOUTH CEDAR CREST BOULVARD
Allentown, PA 18105
(40.622901, -75.43604)"
390174,0.4,0.111111111111111,0.4,0,0.111111111111111,0.1,0.5,0,0.5,0.2,0,0.2,0.3,0.111111111111111,0.3,0,0,0,0.3,0.111111111111111,0.3,0.3,0,0.3,21,15,0.97676,0.8,0,0.8,8,"THOMAS JEFFERSON UNIVERSITY HOSPITAL","PA","07/01/2011","06/30/2014",2787,2802,2423,3658,2642,"111 SOUTH 11TH STREET","Philadelphia","19107","PHILADELPHIA",0.86685,1,1,1,0.921415,1,1,1,0.909387,1,1,1,0.451215,0.9,1,0.9,0.434,0.1,0.333333333333333,0.3,0.923,0,0,0,0.3,0.685,0,0.444444444444444,0.4,4.377,0,0,0,"111 SOUTH 11TH STREET
Philadelphia, PA 19107
(39.949632, -75.15877)"
390179,0.9,0.777777777777778,0.9,0.1,0,0.1,0.6,0,0.6,0.6,0,0.6,0.4,0,0.4,0.5,0.555555555555556,0.5,0.7,0.777777777777778,0.7,0.6,0.555555555555556,0.6,44,20,0.95996,0.6,0.666666666666667,0.6,6,"CHESTER COUNTY HOSPITAL","PA","07/01/2011","06/30/2014",1247,1552,1579,3052,1460,"701 EAST MARSHALL STREET","West Chester","19380","CHESTER",0.885162,1,1,1,0.900181,0.9,0,0.9,0.888419,0.3,0,0.3,0.363183,1,1,1,0.302,0.4,0.333333333333333,0.4,0.478,0.4,0.777777777777778,0.7,0.2,0.527,0.2,0,0.2,0.652,0.2,0,0.2,"701 EAST MARSHALL STREET
West Chester, PA 19380
(39.972278, -75.600736)"
390180,0,0.111111111111111,0.1,0,0,0,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0,0,0,0,0,0,0.444444444444444,0.4,0,0.111111111111111,0.1,9,10,0.94259,0.4,0,0.4,4,"CROZER CHESTER MEDICAL CENTER","PA","07/01/2011","06/30/2014",2485,1676,2942,2909,2377,"ONE MEDICAL CENTER BOULEVARD","Upland","19013","DELAWARE",0.866251,1,1,1,0.874413,0,0,0,0.882368,0,0.555555555555556,0.5,0.626991,0,0.222222222222222,0.2,0.465,0.1,0,0.1,1.148,0,0,0,0.2,0.553,0.2,0.333333333333333,0.3,1.676,0,0,0,"ONE MEDICAL CENTER BOULEVARD
Upland, PA 19013
"
390195,0.4,0.333333333333333,0.4,0.2,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0,0,0,0.2,0.111111111111111,0.2,0,0.222222222222222,0.2,0.5,0.444444444444444,0.5,0.7,0.444444444444444,0.7,23,19,0.79304,0,0,0,0,"MAIN LINE HOSPITAL LANKENAU","PA","07/01/2011","06/30/2014",2016,689,1826,555,684,"100 LANCASTER AVE","Wynnewood","19096","MONTGOMERY",0.865516,1,1,1,0.915061,1,1,1,0.898821,0.7,0.666666666666667,0.7,0.558601,0.4,0,0.4,0.28,0.4,0.333333333333333,0.4,1.641,0,0,0,0,0.81,0,0,0,0.891,0,0.111111111111111,0.1,"100 LANCASTER AVE
Wynnewood, PA 19096
(39.990473, -75.258688)"
390226,0.1,0.333333333333333,0.3,0,0,0,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0,0,0.3,0.333333333333333,0.3,0.2,0.222222222222222,0.2,12,16,0.8588,0,0.222222222222222,0.2,2,"PENNSYLVANIA HOSPITAL","PA","07/01/2011","06/30/2014",2110,2378,2204,3591,1277,"800 SPRUCE STREET","Philadelphia","19107","PHILADELPHIA",0.863803,1,1,1,0.900205,0.9,1,0.9,0.893304,0.5,0,0.5,0.71977,0,0.444444444444444,0.4,0.724,0,0.333333333333333,0.3,0.71,0.2,0.333333333333333,0.3,0.1,1.246,0,0.222222222222222,0.2,1.453,0,0,0,"800 SPRUCE STREET
Philadelphia, PA 19107
(39.945775, -75.155177)"
390231,0.4,0.333333333333333,0.4,0,0.111111111111111,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.111111111111111,0.1,0.2,0.222222222222222,0.2,9,13,0.98513,0.9,1,0.9,9,"ABINGTON MEMORIAL HOSPITAL","PA","07/01/2011","06/30/2014",2919,2886,1881,3674,1842,"1200 OLD YORK ROAD","Abington","19001","MONTGOMERY",0.870134,1,1,1,0.888016,0.4,0,0.4,0.893726,0.5,0.666666666666667,0.6,0.45416,0.9,0,0.9,0.461,0.1,0,0.1,1.579,0,0,0,0.5,0.43,0.4,0.222222222222222,0.4,0.283,0.6,0.777777777777778,0.7,"1200 OLD YORK ROAD
Abington, PA 19001
(40.119002, -75.119351)"
390256,0.2,0,0.2,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.4,0,0.4,12,12,0.98176,0.9,0.666666666666667,0.9,9,"MILTON S HERSHEY MEDICAL CENTER","PA","07/01/2011","06/30/2014",1366,1409,1172,2553,888,"500 UNIVERSITY DRIVE","Hershey","17033","DAUPHIN",0.871669,1,1,1,0.880982,0,0.444444444444444,0.4,0.902791,0.9,1,0.9,0.664642,0,0.444444444444444,0.4,0.214,0.5,0.666666666666667,0.6,0.487,0.4,0.666666666666667,0.6,0.6,0.157,0.7,0.666666666666667,0.7,0.525,0.3,0,0.3,"500 UNIVERSITY DRIVE
Hershey, PA 17033
(40.265932, -76.674557)"
390258,0.6,0,0.6,0,0,0,0.7,0.555555555555556,0.7,0.4,0.555555555555556,0.5,0,0,0,0,0.111111111111111,0.1,0.9,1,0.9,0.7,0.222222222222222,0.7,35,15,0.87741,0,0.666666666666667,0.6,6,"ST MARY MEDICAL CENTER","PA","07/01/2011","06/30/2014",936,2031,1333,3223,830,"LANGHORNE-NEWTOWN RD","Langhorne","19047","BUCKS",0.893237,1,1,1,0.883112,0.1,0.333333333333333,0.3,0.88976,0.3,0.333333333333333,0.3,0.365306,1,1,1,0.685,0,0,0,1.563,0,0.444444444444444,0.4,0.2,1.317,0,0,0,0,1,1,1,"LANGHORNE-NEWTOWN RD
Langhorne, PA 19047
"
390290,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0.2,0.444444444444444,0.4,0,0,0,11,14,0.99465,1,1,1,10,"HAHNEMANN UNIVERSITY HOSPITAL","PA","07/01/2011","06/30/2014",1406,1918,1744,1521,3229,"230 NORTH BROAD STREET","Philadelphia","19102","PHILADELPHIA",0.864237,1,1,1,0.892999,0.6,0,0.6,0.88816,0.3,0.333333333333333,0.3,1.049019,0,0,0,0.081,0.8,0.666666666666667,0.8,1.511,0,0,0,0.2,1.746,0,0,0,0.654,0.2,0.777777777777778,0.7,"230 NORTH BROAD STREET
Philadelphia, PA 19102
(39.956847, -75.162705)"
420004,0.4,0,0.4,0.2,0,0.2,0,0,0,0.3,0,0.3,0.3,0,0.3,0.2,0,0.2,0.4,0.333333333333333,0.4,0.6,0,0.6,24,19,0.91892,0.2,0.555555555555556,0.5,5,"MUSC MEDICAL CENTER","SC","07/01/2011","06/30/2014",3149,1685,2200,3497,1830,"169 ASHLEY AVE","Charleston","29425","CHARLESTON",0.869657,1,1,1,0.877415,0,0.111111111111111,0.1,0.907815,1,1,1,0.627107,0,0.444444444444444,0.4,0.319,0.3,0.222222222222222,0.3,1.719,0,0.333333333333333,0.3,0.2,1.078,0,0.333333333333333,0.3,1.969,0,0,0,"169 ASHLEY AVE
Charleston, SC 29425
(32.7854, -79.946559)"
420007,0.5,0.333333333333333,0.5,0.3,0.111111111111111,0.3,0.2,0,0.2,0.3,0,0.3,0.4,0,0.4,0.4,0.111111111111111,0.4,0.7,0,0.7,0.3,0,0.3,31,20,0.95079,0.5,0.444444444444444,0.5,5,"SPARTANBURG REGIONAL MEDICAL CENTER","SC","07/01/2011","06/30/2014",951,1102,487,1017,742,"101 E WOOD ST","Spartanburg","29303","SPARTANBURG",0.861892,0.9,1,0.9,0.875134,0,0,0,0.894253,0.5,0,0.5,0.323974,1,1,1,0.818,0,0,0,0.999,0,0.777777777777778,0.7,0,2.049,0,0,0,1.533,0,0,0,"101 E WOOD ST
Spartanburg, SC 29303
(34.967852, -81.939927)"
420023,0.2,0,0.2,0.3,0,0.3,0.1,0,0.1,0.1,0,0.1,0.2,0,0.2,0.1,0,0.1,0.7,0,0.7,0.4,0,0.4,21,20,0.97325,0.8,0.888888888888889,0.8,8,"ST FRANCIS-DOWNTOWN","SC","07/01/2011","06/30/2014",1596,800,82,64,630,"ONE ST FRANCIS DR","Greenville","29601","GREENVILLE",0.86806,1,1,1,0.869813,0,0.111111111111111,0.1,0.877017,0,0.444444444444444,0.4,0.476021,0.8,1,0.9,0.242,0.5,0,0.5,1.577,0,0,0,0.3,0.84,0,0.222222222222222,0.2,0.461,0.4,0.333333333333333,0.4,"ONE ST FRANCIS DR
Greenville, SC 29601
"
420051,0.2,0,0.2,0.4,0.111111111111111,0.4,0,0,0,0.2,0,0.2,0.5,0,0.5,0.4,0,0.4,0.5,0.666666666666667,0.6,0.3,0,0.3,26,19,0.99632,1,1,1,10,"MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","SC","07/01/2011","06/30/2014",1195,1377,1413,262,2570,"555 E CHEVES ST BOX 8700","Florence","29506","FLORENCE",0.870829,1,1,1,0.890581,0.5,0,0.5,0.854794,0,0,0,0.362102,1,1,1,0.323,0.3,0.555555555555556,0.5,0.953,0,0,0,0.3,0.421,0.4,0.333333333333333,0.4,2.331,0,0,0,"555 E CHEVES ST BOX 8700
Florence, SC 29506
(34.19595, -79.758496)"
420068,0.1,0,0.1,0.2,0,0.2,0,0,0,0.1,0,0.1,0.4,0.111111111111111,0.4,0.4,0.111111111111111,0.4,0,0.222222222222222,0.2,0,0,0,14,14,0.96176,0.7,0.666666666666667,0.7,7,"TRMC OF ORANGEBURG & CALHOUN","SC","07/01/2011","06/30/2014",1857,2167,2368,894,2592,"3000 ST MATTHEWS RD BOX 1806","Orangeburg","29115","ORANGEBURG",0.865871,1,1,1,0.895263,0.7,0.888888888888889,0.8,0.886043,0.2,0,0.2,0.411818,1,1,1,0.215,0.5,1,0.9,3.742,0,0.444444444444444,0.4,0.8,0.497,0.3,0.777777777777778,0.7,0,1,1,1,"3000 ST MATTHEWS RD BOX 1806
Orangeburg, SC 29115
(33.540783, -80.832814)"
420071,0.7,0.444444444444444,0.7,0.5,0,0.5,0.3,0.111111111111111,0.3,0.6,0.444444444444444,0.6,0.3,0,0.3,0.7,0.444444444444444,0.7,0.3,0.222222222222222,0.3,0.4,0,0.4,38,20,0.94097,0.4,0.111111111111111,0.4,4,"SELF REGIONAL HEALTHCARE","SC","07/01/2011","06/30/2014",2098,1732,970,2024,1668,"1325 SPRING STREET","Greenwood","29646","GREENWOOD",0.838949,0,0,0,0.890087,0.5,0.333333333333333,0.5,0.880793,0,0.555555555555556,0.5,0.529092,0.5,0.777777777777778,0.7,0.941,0,0,0,1.912,0,0,0,0.1,0.828,0,0.222222222222222,0.2,0.762,0,0,0,"1325 SPRING STREET
Greenwood, SC 29646
(34.175367, -82.157873)"
420073,0.4,0,0.4,0.4,0,0.4,0,0,0,0.3,0,0.3,0,0,0,0.2,0,0.2,0.1,0,0.1,0.3,0,0.3,17,18,0.862,0,0.333333333333333,0.3,3,"LEXINGTON MEDICAL CENTER","SC","07/01/2011","06/30/2014",630,1606,959,1835,1923,"2720 SUNSET BLVD","West Columbia","29169","LEXINGTON",0.843899,0,0.444444444444444,0.4,0.851402,0,0,0,0.894081,0.5,0.777777777777778,0.7,0.346196,1,1,1,0.565,0,0,0,1.013,0,0,0,0.1,0.855,0,0,0,0.51,0.3,0,0.3,"2720 SUNSET BLVD
West Columbia, SC 29169
(34.004483, -81.114848)"
420078,0.2,0,0.2,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,0.1,0,0.1,0.2,0.222222222222222,0.2,0.1,0,0.1,7,18,0.88506,0,0,0,0,"GHS GREENVILLE MEMORIAL HOSPITAL","SC","07/01/2011","06/30/2014",883,1312,277,3692,1599,"701 GROVE RD","Greenville","29605","GREENVILLE",0.874695,1,1,1,0.874787,0,0,0,0.9034,0.9,1,0.9,0.377899,1,1,1,0.43,0.1,0.111111111111111,0.1,2.145,0,0.222222222222222,0.2,0.1,0.635,0.1,0,0.1,0.748,0.1,0.111111111111111,0.1,"701 GROVE RD
Greenville, SC 29605
(34.821617, -82.41359)"
420079,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,0.2,0.222222222222222,0.2,0,0,0,4,16,0.99369,1,1,1,10,"TRIDENT MEDICAL CENTER","SC","07/01/2011","06/30/2014",1436,2356,1318,3299,2384,"9330 MEDICAL PLAZA DR","Charleston","29406","CHARLESTON",0.871601,1,1,1,0.872944,0,0.333333333333333,0.3,0.88539,0.2,0.555555555555556,0.5,0.522811,0.6,0,0.6,0.461,0.1,0,0.1,1.622,0,0,0,0,1.663,0,0,0,1.619,0,0,0,"9330 MEDICAL PLAZA DR
Charleston, SC 29406
(32.977461, -80.07365)"
420082,0.1,0.111111111111111,0.1,0.1,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0.4,0.444444444444444,0.4,0,0,0,0,0,0,0,0,0,0,0,0,8,13,1,1,1,1,10,"AIKEN REGIONAL MEDICAL CENTER","SC","07/01/2011","06/30/2014",646,1823,2405,2967,1683,"302 UNIVERSITY PARKWAY","Aiken","29801","AIKEN",0.850715,0.2,0.666666666666667,0.6,0.872833,0,0,0,0.857022,0,0,0,0.743746,0,0,0,0.963,0,0,0,2.035,0,0,0,0.5,0.515,0.3,0.444444444444444,0.4,0,1,1,1,"302 UNIVERSITY PARKWAY
Aiken, SC 29801
(33.576922, -81.765649)"
420087,0.7,0.555555555555556,0.7,0.6,0.333333333333333,0.6,0.6,0.444444444444444,0.6,0.7,0.666666666666667,0.7,0.8,0.666666666666667,0.8,0.4,0.111111111111111,0.4,0.6,0,0.6,0.6,0.333333333333333,0.6,50,20,0.99191,1,1,1,10,"ROPER HOSPITAL","SC","07/01/2011","06/30/2014",669,1274,459,656,1146,"316 CALHOUN ST","Charleston","29401","CHARLESTON",0.860687,0.8,0.777777777777778,0.8,0.882798,0.1,0.111111111111111,0.1,0.913581,1,1,1,0.223898,1,1,1,0.25,0.5,0.666666666666667,0.6,1.652,0,0,0,0,1.213,0,0,0,0.536,0.3,0,0.3,"316 CALHOUN ST
Charleston, SC 29401
(32.782372, -79.948734)"
430016,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0.222222222222222,0.2,0.3,0.222222222222222,0.3,0,0,0,1,0,1,0.4,0.333333333333333,0.4,21,17,0.94275,0.4,0.222222222222222,0.4,4,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","07/01/2011","06/30/2014",1830,877,691,347,464,"1325 S CLIFF AVE  POST OFFICE BOX 5045","Sioux Falls","571175045","MINNEHAHA",0.856183,0.6,0.777777777777778,0.7,0.886201,0.3,0,0.3,0.892591,0.5,0,0.5,0.387685,1,1,1,0.276,0.4,0,0.4,1.9,0,0,0,0,2.013,0,0,0,0.975,0,0,0,"1325 S CLIFF AVE POST OFFICE BOX 5045
Sioux Falls, SD 571175045
(43.534607, -96.711304)"
430027,0.2,0,0.2,0,0,0,0.3,0,0.3,0.2,0.111111111111111,0.2,0.1,0,0.1,0.1,0,0.1,0.8,0.444444444444444,0.8,0.4,0,0.4,21,19,0.90467,0,0.111111111111111,0.1,1,"SANFORD USD MEDICAL CENTER","SD","07/01/2011","06/30/2014",213,1833,785,121,932,"1305 W 18TH ST  POST OFFICE BOX 5039","Sioux Falls","571175039","MINNEHAHA",0.888692,1,1,1,0.885985,0.3,0.333333333333333,0.3,0.903243,0.9,1,0.9,0.611008,0.1,0,0.1,0.354,0.3,0.555555555555556,0.5,1.634,0,0,0,0.2,0.76,0,0,0,0.344,0.5,0.888888888888889,0.8,"1305 W 18TH ST POST OFFICE BOX 5039
Sioux Falls, SD 571175039
(43.53668, -96.743372)"
440002,0.4,0.222222222222222,0.4,0,0.111111111111111,0.1,0.3,0.222222222222222,0.3,0.3,0.333333333333333,0.3,0.3,0.444444444444444,0.4,0.5,0,0.5,0,0.333333333333333,0.3,0.3,0.222222222222222,0.3,26,18,0.96183,0.7,0.444444444444444,0.7,7,"JACKSON-MADISON COUNTY GENERAL HOSPITAL","TN","07/01/2011","06/30/2014",1679,1716,1878,484,1702,"620 SKYLINE DRIVE","Jackson","38301","MADISON",0.876816,1,1,1,0.879344,0,0,0,0.888595,0.3,0,0.3,0.431816,1,1,1,0.788,0,0,0,0.846,0,0.333333333333333,0.3,0,1.605,0,0,0,0.656,0.2,0.222222222222222,0.2,"620 SKYLINE DRIVE
Jackson, TN 38301
(35.63954, -88.831973)"
440017,0.6,0.555555555555556,0.6,0.4,0.111111111111111,0.4,0.3,0.333333333333333,0.3,0.3,0.111111111111111,0.3,0.3,0.222222222222222,0.3,0.1,0.111111111111111,0.1,0,0.333333333333333,0.3,0.2,0,0.2,25,19,0.942,0.4,0.888888888888889,0.8,8,"WELLMONT HOLSTON VALLEY MEDICAL CENTER","TN","07/01/2011","06/30/2014",2395,3214,3308,3294,1634,"130 WEST RAVINE ROAD","Kingsport","37660","SULLIVAN",0.863091,1,1,1,0.884807,0.2,0,0.2,0.898137,0.7,0.555555555555556,0.7,0.549452,0.4,0.777777777777778,0.7,0.058,0.8,0.888888888888889,0.8,1.602,0,0,0,0.3,1.178,0,0.111111111111111,0.1,0.593,0.2,0.555555555555556,0.5,"130 WEST RAVINE ROAD
Kingsport, TN 37660
(36.553005, -82.55426)"
440035,0,0.111111111111111,0.1,0,0,0,0,0.222222222222222,0.2,0,0,0,0.1,0,0.1,0.2,0.222222222222222,0.2,0,0.333333333333333,0.3,0,0,0,9,14,0.98447,0.9,0.777777777777778,0.9,9,"GATEWAY MEDICAL CENTER","TN","07/01/2011","06/30/2014",2726,2641,2585,517,1904,"651 DUNLOP LANE","Clarksville","37040","MONTGOMERY",0.85105,0.3,0.444444444444444,0.4,0.85606,0,0,0,0.843502,0,0,0,0.539391,0.5,0.555555555555556,0.5,0.716,0,0.222222222222222,0.2,3.266,0,0,0,0.6,0,1,1,1,2.586,0,0,0,"651 DUNLOP LANE
Clarksville, TN 37040
(36.580414, -87.268485)"
